"motif_id"	"candidate_index"	"disease_local_id"	"disease_name"	"disease_mesh_id"	"drug_local_id"	"drug_name"	"drugbank_id"	"gene_local_id"	"gene_symbol"	"gene_entrez_id"	"evidence_source"	"supporting_trials"
"1871"	"36968"	"382"	"Rectal Neoplasms"	"D012004"	"1093"	"raltitrexed"	"DB00293"	"2912"	"TYMS"	"7298"	"strict_phase2_3_disease_directed_title"	"NCT01348412[PHASE2] Hepatic Arterial Chemotherapy With Raltitrexed and Oxaliplatin Versus Standard Chemotherapy in Unresectable Liver Metastases From Colorectal Cancer After Conventional Chemotherapy Failure; NCT02992886[PHASE2] Preoperative Chemoradiotherapy With Raltitrexed for Intermediate or Locally Advanced Rectal Cancer in the Fit Elderly; NCT03053167[PHASE2] Irinotecan Plus Raltitrexed as Second-line Treatment in Advanced Colorectal Cancer Patients; NCT03344614[PHASE2] A Study of Apatinib in Combination With Raltitrexed Treatment in Patients With Advanced Colorectal Cancer; NCT04241731[PHASE2] A Study of Cetuximab Plus Raltitrexed for Maintenance Treatment in Advanced Colorectal Cancer; NCT04499586[PHASE2] A Study of Radiotherapy Combined With Raltitrexed and Irinotecan in Metastatic or Locally Recurrent Colorectal Cancer; NCT05426811[PHASE1|PHASE2] Regorafenib Plus Raltitrexed as Third-line Treatment in Advanced Colorectal Cancer Patients"
"1874"	"20417"	"599"	"Metabolic Syndrome"	"D024821"	"561"	"fenofibrate"	"DB01039"	"1452"	"NR1I2"	"8856"	"strict_phase2_3_disease_directed_title"	"NCT00703755[PHASE2] A Randomized, Double-Blind Trial Comparing the Efficacy and Safety of Fenofibrate, Metformin, Their Combination and Placebo in Patients With Metabolic Syndrome."
"1878"	"29000"	"239"	"Neuralgia"	"D009437"	"821"	"tapentadol"	"DB06204"	"2152"	"OPRM1"	"4988"	"strict_phase2_3_disease_directed_title"	"NCT01124617[PHASE2] A Phase 2 Study of Tapentadol Extended-Release (JNS024ER) ) in Japanese Participants With Chronic Pain Due to Diabetic Neuropathic Pain or Postherpetic Neuralgia"
"1882"	"15933"	"263"	"Arthritis"	"D001168"	"1043"	"fostamatinib"	"DB12010"	"1249"	"BTK"	"695"	"strict_phase2_3_disease_directed_title"	"NCT01197521[PHASE3] Evaluation of Effectiveness of Two Dosing Regimens of Fostamatinib Compared to Placebo in Patients With Rheumatoid Arthritis (RA) Who Are Taking Methotrexate But Not Responding.; NCT01197534[PHASE3] Evaluation of Effectiveness of Two Dosing Regimens of Fostamatinib Compared to Placebo in Patients With Rheumatoid Arthritis (RA) Who Are Taking Disease Modifying Anti-rheumatic Drug (DMARD) But Not Responding.; NCT01197755[PHASE3] Evaluation of Effectiveness of Two Dosing Regimens of Fostamatinib Compared to Placebo in Patients With Rheumatoid Arthritis (RA) Who Are Taking Methotrexate and Have Had Inadequate Response to Single TNF-alpha Antagonist; NCT01242514[PHASE3] Evaluation of Long-term Safety and Effectiveness of Fostamatinib in the Treatment of Rheumatoid Arthritis (RA); NCT01264770[PHASE2] Evaluation of Efficacy and Safety of Fostamatinib Monotherapy Compared With Adalimumab Monotherapy in Patients With Rheumatoid Arthritis (RA); NCT01563978[PHASE2] Study of the Effect of Fostamatinib Twice Daily on Blood Pressure in Patients With Rheumatoid Arthritis; NCT01569074[PHASE2] Evaluation of Safety and Effectiveness of Fostamatinib Compared to Placebo in Patients in Asia With Rheumatoid Arthritis; NCT01640054[PHASE2] A Long Term Study to Assess the Safety of Fostamatinib in Patients in Asia With Rheumatoid Arthritis"
"1890"	"1147"	"265"	"Colorectal Neoplasms"	"D015179"	"240"	"erlotinib"	"DB00530"	"55"	"EGFR"	"1956"	"strict_phase2_3_disease_directed_title"	"NCT00032110[PHASE2] Erlotinib in Treating Patients With Recurrent or Metastatic Colorectal Cancer; NCT00049101[PHASE1|PHASE2] Erlotinib and Combination Chemotherapy in Treating Patients With Metastatic Colorectal Cancer; NCT00116506[PHASE2] Study of Bevacizumab, Erlotinib, FOLFOX for Patients With Untreated Metastatic Colorectal Cancer; NCT00265824[PHASE3] Optimized Chemotherapy Followed by Maintenance With Bevacizumab With or Without Erlotinib in Treating Patients With Metastatic Colorectal Cancer That Cannot be Removed by Surgery (DREAM); NCT00307736[PHASE1|PHASE2] Bevacizumab, Erlotinib and 5-Fluorouracil With External Beam Radiation Therapy in Locally Advanced Rectal Cancer; NCT00459901[PHASE2] Study of the Antitumor Activity of Capecitabine in Combination With Erlotinib in Patients With Metastatic Colorectal Cancer; NCT00642746[PHASE2] Erlotinib and Chemotherapy for 2nd Line Treatment (Tx) of Metastatic Colorectal Cancer (mCRC); NCT00940316[PHASE2] Dual Epidermal Growth Factor Receptor Inhibition With Erlotinib and Panitumumab With or Without Chemotherapy for Advanced Colorectal Cancer; NCT02723578[PHASE2] Pemetrexed and Erlotinib for Metastatic Colorectal Cancer"
"1893"	"6264"	"588"	"Adenocarcinoma"	"D000230"	"757"	"everolimus"	"DB01590"	"334"	"MTOR"	"2475"	"strict_phase2_3_disease_directed_title"	"NCT02985125[PHASE1|PHASE2] LEE011 Plus Everolimus in Patients With Metastatic Pancreatic Adenocarcinoma Refractory to Chemotherapy"
"1895"	"1174"	"265"	"Colorectal Neoplasms"	"D015179"	"809"	"vandetanib"	"DB05294"	"55"	"EGFR"	"1956"	"strict_phase2_3_disease_directed_title"	"NCT00500292[PHASE2] A Phase II Study of 2 Doses of ZD6474 (Vandetanib) in Combination With FOLFOX vs FOLFOX Alone for the Treatment of Colorectal Cancer"
"1897"	"37453"	"106"	"Obesity"	"D009765"	"122"	"metformin"	"DB00331"	"3002"	"ACACB"	"32"	"strict_phase2_3_disease_directed_title"	"NCT00005669[PHASE2] Metformin to Treat Obesity in Children With Insulin Resistance; NCT00892073[PHASE2] Hypothalamic Obesity Following Craniopharyngioma Surgery: A Pilot Trial of Combined Metformin and Diazoxide Therapy; NCT03051451[PHASE2] Fixed Dose Combination of Fluoxetin and Metformin in the Management of Overweight and Obesity; NCT04377451[PHASE1|PHASE2] Metformin in Dengue With Obesity; NCT04578652[PHASE3] Fiber and Metformin Combination Therapy in Adolescents With Severe Obesity and Insulin Resistance; NCT05952882[PHASE3] Liraglutide and Metformin Combination on Weight Loss, Metabolic - Endocrine Parameters and Pregnancy Rate in Women With PCOS, Obesity and Infertility; NCT07604870[PHASE2] Krill Oil and Metformin in Women With PCOS and Metabolically Unhealthy Obesity"
"1902"	"20967"	"593"	"Thrombocytopenia"	"D013921"	"76"	"dapsone"	"DB00250"	"1495"	"DHFR"	"1719"	"strict_phase2_3_disease_directed_title"	"NCT02627417[PHASE3] Efficacy and Safety of DAPSone as a Second-line Option in Adult Immune Thrombocytopenia"
"1903"	"27388"	"250"	"Head and Neck Neoplasms"	"D006258"	"524"	"isotretinoin"	"DB00982"	"1969"	"RARB"	"5915"	"strict_phase2_3_disease_directed_title"	"NCT00054561[PHASE3] Isotretinoin, Interferon Alfa, and Vitamin E in Treating Patients With Stage III or Stage IV Head and Neck Cancer"
"1905"	"1144"	"217"	"Glioblastoma"	"D005909"	"240"	"erlotinib"	"DB00530"	"55"	"EGFR"	"1956"	"strict_phase2_3_disease_directed_title"	"NCT00039494[PHASE2] Erlotinib and Temozolomide With Radiation Therapy in Treating Patients With Glioblastoma Multiforme or Other Brain Tumors; NCT00335764[PHASE1|PHASE2] Sorafenib Combined With Erlotinib, Tipifarnib, or Temsirolimus in Treating Patients With Recurrent Glioblastoma Multiforme or Gliosarcoma; NCT00445588[PHASE2] Erlotinib and Sorafenib in Treating Patients With Progressive or Recurrent Glioblastoma Multiforme; NCT01110876[PHASE1|PHASE2] Phase I / II Vorinostat, Erlotinib and Temozolomide for Recurrent Glioblastoma Multiforme (GBM)"
"1908"	"43921"	"83"	"Lung Neoplasms"	"D008175"	"962"	"alectinib"	"DB11363"	"3786"	""	"4233"	"strict_phase2_3_disease_directed_title"	"NCT01871805[PHASE1|PHASE2] A Study of Alectinib (CH5424802/RO5424802) in Participants With Anaplastic Lymphoma Kinase (ALK)-Rearranged Non-Small Cell Lung Cancer (NSCLC); NCT02075840[PHASE3] A Study Comparing Alectinib With Crizotinib in Treatment-Naive Anaplastic Lymphoma Kinase-Positive Advanced Non-Small Cell Lung Cancer Participants; NCT02521051[PHASE1|PHASE2] Phase I/II Trial of Alectinib and Bevacizumab in Patients With Advanced, Anaplastic Lymphoma Kinase (ALK)-Positive, Non-Small Cell Lung Cancer; NCT02604342[PHASE3] Alectinib Versus Pemetrexed or Docetaxel in Anaplastic Lymphoma Kinase (ALK)-Positive Advanced Non-Small Cell Lung Cancer (NSCLC) Participants Previously Treated With Platinum-Based Chemotherapy and Crizotinib; NCT03131206[PHASE1|PHASE2] A Study of Alectinib in RET-rearranged Non-small Cell Lung Cancer or RET-mutated Thyroid Cancer; NCT03155009[PHASE2] A Study of the Efficacy and Safety of Alectinib in Participants With Anaplastic Lymphoma Kinase (ALK)-Rearranged Non-Small Cell Lung Cancer; NCT03445000[PHASE2] ALEctinib for the Treatment of Pretreated RET-rearranged Advanced Non-small Cell Lung Cancer"
"1914"	"23902"	"647"	"Anxiety Disorders"	"D001008"	"95"	"venlafaxine"	"DB00285"	"1566"	"SLC6A3"	"6531"	"strict_phase2_3_disease_directed_title"	"NCT00238719[PHASE3] Study Evaluating Venlafaxine ER in Children and Adolescents With Social Anxiety Disorder"
"1918"	"17014"	"265"	"Colorectal Neoplasms"	"D015179"	"193"	"gemcitabine"	"DB00441"	"1373"	"RRM2"	"6241"	"strict_phase2_3_disease_directed_title"	"NCT00007943[PHASE2] Gemcitabine in Treating Patients With Advanced Colorectal Cancer; NCT00159445[PHASE2] Capecitabine and Gemcitabine in Patients With Metastatic Colorectal Cancer; NCT00192075[PHASE2] A Randomized Trial of Avastin + Gemcitabine + 5-Fluorouracil (5FU)/Folinic Acid Versus Avastin + Oxaliplatin + 5FU/Folinic Acid in Metastatic Colorectal Cancer; NCT00220155[PHASE2] Phase II Fixed Dose Rate Gemcitabine for Advanced or Metastatic Colorectal Cancer; NCT00276861[PHASE2] Gemcitabine and Oxaliplatin as Second-Line Therapy in Treating Patients With Metastatic Colon Cancer; NCT00496704[PHASE1|PHASE2] Gemcitabine, Capecitabine, and Oxaliplatin as Second-Line Therapy in Treating Patients With Advanced Colorectal Cancer Previously Treated With Irinotecan; NCT00645710[PHASE1|PHASE2] Hepatic Arterial Infusion of Floxuridine, Gemcitabine Hydrochloride, and Radiolabeled Monoclonal Antibody Therapy in Treating Liver Metastases in Patients With Metastatic Colorectal Cancer Previously Treated With Surgery; NCT01109615[PHASE2] Pemetrexed and Gemcitabine for Treatment Resistant Patients With Metastatic Colorectal Cancer and KRAS Mutations; NCT01409005[PHASE2] Gemcitabine-UFTE Chemotherapy in Refractory Colorectal Cancer; NCT01472770[PHASE2] A Phase II Study of Gemcitabine and Capecitabine for Treatment Resistant, Metastatic Colorectal Cancer; NCT01909830[PHASE2] Gemcitabine in Combination With Pemetrexed Long Term Infusion in the Treatment of Pretreated Metastatic Colorectal Cancer Patients; NCT01929421[PHASE2] A Phase II Trial of Salvage Treatment With Gemcitabine and S-1 Combination in Patients With Heavily Treated Advanced Colorectal Cancer."
"1919"	"39910"	"83"	"Lung Neoplasms"	"D008175"	"249"	"5-fluorouracil"	"DB00544"	"3231"	"DPYD"	"1806"	"strict_phase2_3_disease_directed_title"	"NCT01658813[PHASE2] 5-Fluorouracil Followed by Interferon-alfa-2b in Previously-treated Metastatic Gastrointestinal, Kidney, or Lung Cancer"
"1920"	"43317"	"190"	"Schizophrenia"	"D012559"	"332"	"galantamine"	"DB00674"	"3689"	"CHRNA3"	"1136"	"strict_phase2_3_disease_directed_title"	"NCT00077727[PHASE3] A Study of the Effectiveness and Safety of Galantamine Hydrobromide on Cognitive Impairment in Patients With Schizophrenia.; NCT00463879[PHASE2|PHASE3] Galantamine for Cognitive Deficits in Schizophrenia; NCT00509067[PHASE2] Use of Galantamine and CDP-choline (Citicoline) to Treat Adults With Schizophrenia; NCT01012167[PHASE2] Oxytocin or Galantamine Versus Placebo for the Treatment of Negative Symptoms and Cognitive Impairments in Schizophrenia; NCT02234752[PHASE2] Galantamine and Memantine Combination for Cognitive Impairments in Schizophrenia"
"1925"	"27392"	"83"	"Lung Neoplasms"	"D008175"	"801"	"tamibarotene"	"DB04942"	"1969"	"RARB"	"5915"	"strict_phase2_3_disease_directed_title"	"NCT01337154[PHASE2] First Line Study of Tamibarotene in Combination for Advanced Non-Small Cell Lung Cancer"
"1926"	"9543"	"265"	"Colorectal Neoplasms"	"D015179"	"165"	"sorafenib"	"DB00398"	"846"	"BRAF"	"673"	"strict_phase2_3_disease_directed_title"	"NCT00826540[PHASE2] Sorafenib and Bevacizumab in Treating Patients With Metastatic Colorectal Cancer; NCT00839111[PHASE2] Sorafenib and FOLFIRI Regimen in 2nd Colorectal Cancer (CRC) After Failure of Oxaliplatin Treatment; NCT00869570[PHASE1|PHASE2] External-Beam Radiation Therapy, Capecitabine, and Sorafenib in Treating Patients With Locally Advanced Rectal Cancer; NCT00889343[PHASE2] Study to Evaluate the Effects of Sorafenib if Combined With Chemotherapy (FOLFOX6 or FOLFIRI) in the Second-Line Treatment of Colorectal Cancer; NCT00989469[PHASE1|PHASE2] Sorafenib With Irinotecan in Metastatic Colorectal Cancer (mCRC) and K-RAS Mutation; NCT01471353[PHASE2] Sorafenib Plus Capecitabine (SorCape) in Previously Treated Metastatic Colorectal Cancer; NCT01715441[PHASE2] Sorafenib in Combination With Irinotecan in Metastatic Colorectal Cancer Patients With KRAS Mutated Tumors"
"1930"	"14599"	"425"	"Dermatomyositis"	"D003882"	"1227"	"pirfenidone"	"DB04951"	"1092"	"TNF"	"7124"	"strict_phase2_3_disease_directed_title"	"NCT03857854[PHASE3] Efficacy and Safety of Pirfenidone in Patient With Dermatomyositis Interstitial Lung Disease (Dm-ILD)"
"1931"	"19812"	"498"	"Pulmonary Fibrosis"	"D011658"	"547"	"minocycline"	"DB01017"	"1421"	"MMP9"	"4318"	"strict_phase2_3_disease_directed_title"	"NCT00203697[PHASE3] Minocycline Therapy for Lung Scarring in Patients With Idiopathic Pulmonary Fibrosis - a Pilot Study"
"1935"	"22310"	"334"	"Leukemia"	"D007938"	"196"	"epirubicin"	"DB00445"	"1542"	"TOP2A"	"7153"	"strict_phase2_3_disease_directed_title"	"NCT00062296[PHASE2] Epirubicin and Rituximab in Treating Patients With Relapsed or Refractory B-Cell Non-Hodgkin's Lymphoma or Chronic Lymphocytic Leukemia"
"1938"	"24996"	"214"	"Brain Neoplasms"	"D001932"	"445"	"temozolomide"	"DB00853"	"1629"	"MGMT"	"4255"	"strict_phase2_3_disease_directed_title"	"NCT00302159[PHASE2] Valproic Acid With Temozolomide and Radiation Therapy to Treat Brain Tumors; NCT02052648[PHASE1|PHASE2] Study of IDO Inhibitor and Temozolomide for Adult Patients With Primary Malignant Brain Tumors; NCT02617589[PHASE3] An Investigational Immuno-therapy Study of Nivolumab Compared to Temozolomide, Each Given With Radiation Therapy, for Newly-diagnosed Patients With Glioblastoma (GBM, a Malignant Brain Cancer); NCT02667587[PHASE3] An Investigational Immuno-therapy Study of Temozolomide Plus Radiation Therapy With Nivolumab or Placebo, for Newly Diagnosed Patients With Glioblastoma (GBM, a Malignant Brain Cancer)"
"1940"	"9303"	"359"	"Pheochromocytoma"	"D010673"	"708"	"sunitinib"	"DB01268"	"806"	"RET"	"5979"	"strict_phase2_3_disease_directed_title"	"NCT00843037[PHASE2] Study Of Sunitinib In Patients With Recurrent Paraganglioma/Pheochromocytoma"
"1941"	"18399"	"647"	"Anxiety Disorders"	"D001008"	"367"	"risperidone"	"DB00734"	"1406"	"DRD2"	"1813"	"strict_phase2_3_disease_directed_title"	"NCT00086112[PHASE3] Study Comparing Risperidone vs Placebo as add-on Therapy in Patients With Generalized Anxiety Disorder Who Are Sub-optimally Responding to Standard Therapy.; NCT00277654[PHASE3] Study of Risperidone Monotherapy in Ambulatory Bipolar Disorder With Concurrent Moderately Severe Anxiety and Lifetime Panic or Generalized Anxiety Disorder"
"1946"	"44133"	"148"	"Thrombosis"	"D013927"	"602"	"Heparin"	"DB01109"	"3804"	"HGF"	"3082"	"strict_phase2_3_disease_directed_title"	"NCT01662908[PHASE2] A Randomized, Open-Label, Parallel-Group, Multi-Center Study for the Evaluation of Efficacy and Safety of Edoxaban Monotherapy Versus Low Molecular Weight (LMW) Heparin/Warfarin in Subjects With Symptomatic Deep-Vein Thrombosis"
"1950"	"25707"	"7"	"Endometrial Neoplasms"	"D016889"	"927"	"nintedanib"	"DB09079"	"1830"	"FGFR2"	"2263"	"strict_phase2_3_disease_directed_title"	"NCT02730416[PHASE2] Combination Chemotherapy With Nintedanib / Placebo in Endometrial Cancer"
"1962"	"1284"	"588"	"Adenocarcinoma"	"D000230"	"898"	"regorafenib"	"DB08896"	"69"	"KDR"	"3791"	"strict_phase2_3_disease_directed_title"	"NCT02023333[PHASE2] Regorafenib in Good Performance Status Patients With Newly Diagnosed Metastatic Colorectal Adenocarcinoma; NCT02788006[PHASE2] Efficacy and the Safety of Regorafenib in Patients Aged More Than 70 Years With a Metastatic Colorectal Adenocarcinoma .; NCT03722108[PHASE1|PHASE2] Regorafenib Combined With Irinotecan as Second-line in Patients With Metastatic Gastro-oesophageal Adenocarcinomas"
"1969"	"20327"	"370"	"Esophageal Neoplasms"	"D004938"	"240"	"erlotinib"	"DB00530"	"1452"	"NR1I2"	"8856"	"strict_phase2_3_disease_directed_title"	"NCT00045526[PHASE2] Erlotinib Hydrochloride in Treating Patients With Advanced Esophageal Cancer or Stomach Cancer; NCT00524121[PHASE2] Erlotinib and Radiation Therapy in Treating Older Patients With Stage I, Stage II, Stage III, or Stage IV Esophageal Cancer; NCT00539617[PHASE2] Chemotherapy & Erlotinib in Treating Patients w/ Esophageal or Gastroesophageal Cancer That Cannot Be Removed by Surgery"
"1974"	"16995"	"221"	"Acute Coronary Syndrome"	"D054058"	"731"	"colchicine"	"DB01394"	"1371"	"TUBB1"	"81027"	"strict_phase2_3_disease_directed_title"	"NCT00754819[PHASE2|PHASE3] Targeting Inflammation in Acute Coronary Syndrome Using Colchicine; NCT05250596[PHASE2] COLchicine On-admission to Reduce Inflammation in Acute Coronary Syndrome (COLOR-ACS); NCT05472337[PHASE2] Effect of Colchicine on Coronary Reperfusion in Patients With Acute Coronary Syndrome"
"1976"	"30408"	"92"	"Obsessive-Compulsive Disorder"	"D009771"	"641"	"escitalopram"	"DB01175"	"2215"	"SLC6A4"	"6532"	"strict_phase2_3_disease_directed_title"	"NCT00305500[PHASE3] Tolerability and Efficacy of High Dose Escitalopram for the Treatment of Obsessive-Compulsive Disorder (OCD)"
"1982"	"43958"	"96"	"Diabetes Mellitus"	"D003920"	"233"	"dextromethorphan"	"DB00514"	"3795"	"RAC1"	"5879"	"strict_phase2_3_disease_directed_title"	"NCT01936025[PHASE2] A Study to Investigate the Glucose Lowering Effects of Dextromethorphan Alone or in Combination With Sitagliptin in Subjects With Type 2 Diabetes Mellitus (T2DM) After an Oral Glucose Tolerance Test"
"1987"	"14855"	"251"	"Lymphoma"	"D008223"	"1043"	"fostamatinib"	"DB12010"	"1137"	"CHEK2"	"11200"	"strict_phase2_3_disease_directed_title"	"NCT00446095[PHASE1|PHASE2] Efficacy and Safety Study of Fostamatinib Tablets to Treat B-cell Lymphoma; NCT00798096[PHASE2] Efficacy and Safety Study of Fostamatinib Disodium Tablets to Treat T-Cell Lymphoma; NCT01499303[PHASE2] Study to Learn if 200mg Test Drug (Fostamatinib) Helps People With Large B-Cell Lymphoma,a Type of Blood Cancer"
