disorder_type,disease_label,disease_mesh,drug_name,drugbank_id,gene_symbols,gene_entrez_ids,n_gene_bridges,hanami_median_top_percent,hanami_q1_top_percent,hanami_q3_top_percent,hard_clique_seeds_max_of_10,high_priority_top10,has_exact_raw_drug_disease_bridge,hierarchy_flag,n_phase2_3_trials,phase2_3_phases,condition_match_kind,phase2_3_nct_ids,example_trial_title,fda_status,validation_pair_id
cardiovascular_hypertensive,Atherosclerosis,D050197,aspirin,DB00945,PTGS2,5743,1,16.387,7.966,22.777,10,False,True,False,5,PHASE2;PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT00004728;NCT00222677;NCT00684203;NCT00776477;NCT05700266,Aspirin Or Warfarin To Prevent Stroke,not_screened_here,7d14b9f6d6a06db73d12
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,indomethacin,DB00328,PTGS2,5743,1,17.042,3.236,22.195,10,False,True,False,1,PHASE1|PHASE2,broader_narrower_arrhythmia_spectrum,NCT00262470,Treatment of Orthostatic Intolerance,not_screened_here,773c6aea0a8e8782cf5c
cardiovascular_hypertensive,Atrial Fibrillation,D001281,perindopril,DB00790,ACE,1636,1,17.274,12.775,31.774,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT00461903,Efficacy of Perindopril to Prevent Recurrence of Atrial Fibrillation in Patients With Essential Hypertension,not_screened_here,777cadd9c3dbffec85bf
cardiovascular_hypertensive,Hypertension,D006973,escitalopram,DB01175,SLC6A2,6530,1,17.825,12.904,22.203,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT00190333,Serotonin Transporter Inhibitor Escitalopram in Pulmonary Hypertension,not_screened_here,5b3e80ae6abe79d1a91e
cardiovascular_hypertensive,Hypertension,D006973,Sibutramine,DB01105,SLC6A2,6530,1,17.914,13.338,21.745,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT00679653,Blood Pressure and Weight Trajectory on a Dual Antihypertensive Combination Plus Sibutramine Versus Placebo in Obese Hypertensives,not_screened_here,68463817643c168e3ab0
cardiovascular_hypertensive,Heart Failure,D006333,testosterone,DB00624,4306,4306,1,18.223,13.073,25.063,10,False,False,True,2,PHASE2,exact_or_named_subtype,NCT00957034;NCT01469988,Assessing the Safety/Efficacy of Transdermal Testosterone in Female Patients With Symptomatic Heart Failure,not_screened_here,025341e0ca9d9a9b5b47
cardiovascular_hypertensive,Coronary Artery Disease,D003324,progesterone,DB00396,ESR1,2099,1,18.387,12.686,22.454,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT00000555,Women's Angiographic Vitamin and Estrogen Trial (WAVE),not_screened_here,8c603cec02c8ff01ebeb
cardiovascular_hypertensive,Hypertension,D006973,brimonidine,DB00484,ADRA2A,150,1,19.149,13.457,25.829,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT00168363,Safety and Efficacy of Brimonidine in Patients With Glaucoma or Ocular Hypertension,not_screened_here,08e59f1dc1be3c4c409b
cardiovascular_hypertensive,Hypertension,D006973,minocycline,DB01017,MMP9; IL1B,4318; 3553,2,20.47,13.182,35.286,10,False,True,False,2,PHASE2;PHASE3,exact_or_named_subtype,NCT02213575;NCT04478500,Study 3: Minocycline Decreases Microglia Activation,not_screened_here,40f986608503b2777a9c
cardiovascular_hypertensive,Atrial Fibrillation,D001281,ramipril,DB00178,ACE,1636,1,20.676,14.888,38.726,10,False,False,True,2,PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT00141778;NCT00736294,"Renin-angiotensin-aldosterone System (RAAS), Inflammation, and Post-Operative Atrial Fibrillation (AF)",not_screened_here,71668452c201802a5e73
cardiovascular_hypertensive,Myocardial Infarction,D009203,melatonin,DB01065,ESR1,2099,1,21.254,14.993,24.488,10,False,True,False,1,PHASE2,exact_or_named_subtype,NCT00640094,The Melatonin Adjunct in the Acute myocaRdial Infarction Treated With Angioplasty,not_screened_here,d0fcf14d5ef0982df18d
cardiovascular_hypertensive,Hypertension,D006973,imatinib,DB00619,RET,5979,1,22.295,13.991,29.829,9,False,True,False,3,PHASE3,exact_or_named_subtype,NCT01117987;NCT01392469;NCT01392495,"Extension to QTI571A2301 to Evaluate the Long-term Safety, Tolerability and Efficacy of Imatinib in Severe Pulmonary Arterial Hypertension (PAH)",not_screened_here,82327cd4b249ade222a1
cardiovascular_hypertensive,Heart Failure,D006333,mirabegron,DB08893,ADRB1; ADRB3,153; 155,2,22.369,18.369,26.815,10,False,False,True,3,PHASE2;PHASE2|PHASE3,exact_or_named_subtype,NCT01876433;NCT02775539;NCT03926754,Beta 3 Agonist Treatment in Heart Failure,not_screened_here,f4d8874705a98efac77a
cardiovascular_hypertensive,Myocardial Infarction,D009203,testosterone,DB00624,ESR1; 4306,2099; 4306,2,22.795,16.805,27.115,10,False,True,False,1,PHASE2|PHASE3,exact_or_named_subtype,NCT02803073,Effect of Testosterone Replacement on Exercise Capacity in Hypogonadal Men After a Recent Myocardial Infarction,not_screened_here,743034e9b41254a340e0
cardiovascular_hypertensive,Hypertension,D006973,sorafenib,DB00398,RET,5979,1,22.964,12.463,35.337,9,False,True,False,1,PHASE2,exact_or_named_subtype,NCT01714609,The Effect of Sorafenib on Portal Pressure,not_screened_here,2146066970068a12f892
cardiovascular_hypertensive,Heart Failure,D006333,indacaterol,DB05039,ADRB1,153,1,23.05,18.066,26.136,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT02598505,Indacaterol in Heart Failure Patients: Any Role on Lung Fluid Regulation,not_screened_here,4034227f48326acc04bf
cardiovascular_hypertensive,Heart Failure,D006333,esmolol,DB00187,ADRB1,153,1,23.255,20.791,25.123,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT06522594,REMAP ECMO - Beta Receptor Modulation Trial,not_screened_here,407132837b6ee217e386
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,carvedilol,DB01136,KCNH2,3757,1,23.266,12.89,30.6,10,False,True,False,1,PHASE3,broader_narrower_arrhythmia_spectrum,NCT00313157,RATe Control in Atrial Fibrillation,not_screened_here,b8062edc606461e59683
cardiovascular_hypertensive,Hypertension,D006973,candesartan,DB13919,AGTR1,185,1,23.431,20.132,29.916,10,False,True,False,6,PHASE2;PHASE3,exact_or_named_subtype,NCT00150631;NCT00282178;NCT00605072;NCT00644475;NCT01984164;NCT03640312,Danish Hypertension Prevention Project - DHYPP,not_screened_here,6d69a1e67192a71f4cef
cardiovascular_hypertensive,Heart Failure,D006333,albuterol,DB01001,ADRB1; ADRB3,153; 155,2,23.882,17.986,38.207,10,False,False,True,2,PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT01375361;NCT02885636,Nebulized Albuterol for Congestive Heart Failure Exacerbation,not_screened_here,e9a8fdf23ff6db3e4d4f
cardiovascular_hypertensive,Hypertension,D006973,milrinone,DB00235,PDE3A,5139,1,23.998,16.146,30.76,10,False,True,False,3,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00819377;NCT02595541;NCT02951130,Milrinone Inhaled in Cardiac Surgery,not_screened_here,e62280e6b9239152a838
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,spironolactone,DB00421,CACNA1C,775,1,24.172,20.272,26.154,10,False,True,False,2,PHASE2|PHASE3;PHASE3,broader_narrower_arrhythmia_spectrum,NCT00141778;NCT02764619,"Renin-angiotensin-aldosterone System (RAAS), Inflammation, and Post-Operative Atrial Fibrillation (AF)",not_screened_here,c613e746e7bf92e61902
cardiovascular_hypertensive,Atherosclerosis,D050197,progesterone,DB00396,ESR1,2099,1,25.021,19.257,30.582,10,False,True,False,1,PHASE2,exact_or_named_subtype,NCT00005108,Effects of Hormone Replacement Therapy on Inflammation and Stiffening of Artery Walls,not_screened_here,a7515aaab2146d7768b8
cardiovascular_hypertensive,Heart Failure,D006333,metoprolol,DB00264,ADRB1,153,1,25.406,19.185,30.838,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT01434134,Prevention of Cardiac Dysfunction During Adjuvant Breast Cancer Therapy,not_screened_here,3f052fcaf54db9bfab9a
cardiovascular_hypertensive,Hypertension,D006973,L-Arginine,DB00125,NOS2,4843,1,25.926,15.56,50.692,10,False,True,False,3,PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT00137124;NCT00571766;NCT00974714,L-Arginine Metabolism in Essential Hypertension,not_screened_here,7b6bc726eeb50159296a
cardiovascular_hypertensive,Heart Failure,D006333,nebivolol,DB04861,ADRB1,153,1,26.81,20.083,40.503,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT01648634,Nebivolol for the Prevention of Left Ventricular Systolic Dysfunction in Patients With Duchenne Muscular Dystrophy,not_screened_here,46a44aa83ff9f6aed4f7
cardiovascular_hypertensive,Myocardial Infarction,D009203,spironolactone,DB00421,4306,4306,1,27.27,21.473,30.511,10,False,True,False,2,PHASE3,exact_or_named_subtype,NCT01059136;NCT03048825,Aldosterone Blockade Early After Acute Myocardial Infarction,not_screened_here,452f01235482f5e60c52
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,diltiazem,DB00343,CACNA1C,775,1,27.897,23.623,30.335,10,False,True,False,2,PHASE3,broader_narrower_arrhythmia_spectrum,NCT00000556;NCT00313157,Atrial Fibrillation Follow-up Investigation of Rhythm Management (AFFIRM),not_screened_here,7018a95e1af376cdba0a
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,ranolazine,DB00243,SCN5A,6331,1,28.058,23.084,35.415,10,False,True,False,4,PHASE2;PHASE3,broader_narrower_arrhythmia_spectrum,NCT01349491;NCT01522651;NCT01534962;NCT01887353,Ranolazine for the Prevention of Atrial Fibrillation After Electrical Cardioversion,not_screened_here,c463825b18adf163759d
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,imipramine,DB00458,KCNH2,3757,1,28.506,25.422,35.803,10,False,True,False,3,PHASE2;PHASE3,broader_narrower_arrhythmia_spectrum,NCT00000464;NCT00000504;NCT00000518,Cardiac Arrest in Seattle: Conventional Versus Amiodarone Drug Evaluation (CASCADE),not_screened_here,cd68d44aa0c6b965a410
cardiovascular_hypertensive,Hypertension,D006973,potassium chloride,DB00761,SLC12A2,6558,1,28.721,25.324,51.743,10,False,True,False,4,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00241839;NCT01074918;NCT02450773;NCT07238400,Uric Acid and Hypertension in African Americans,not_screened_here,a3008fe7f288088288f8
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,betrixaban,DB12364,KCNH2,3757,1,29.893,28.622,41.274,10,False,True,False,1,PHASE2,broader_narrower_arrhythmia_spectrum,NCT00742859,"Phase 2 Study of the Safety, Tolerability and Pilot Efficacy of Oral Factor Xa Inhibitor Betrixaban Compared to Warfarin",not_screened_here,b0add92a3f28d5dcb49f
cardiovascular_hypertensive,Heart Failure,D006333,conivaptan,DB00872,AVPR2,554,1,30.891,24.194,45.59,10,False,False,True,2,PHASE2;PHASE3,exact_or_named_subtype,NCT00057356;NCT00843986,Safety and Efficacy Study of YM087 (Conivaptan) in Patients With Acute Decompensated Heart Failure,not_screened_here,22c89e4a68e45a080daa
cardiovascular_hypertensive,Myocardial Infarction,D009203,bivalirudin,DB00006,F2,2147,1,31.206,22.499,45.573,10,False,True,False,3,PHASE3,exact_or_named_subtype,NCT00433966;NCT02565147;NCT02897037,Harmonizing Outcomes With Revascularization and Stents in Acute Myocardial Infarction,not_screened_here,4ef58a916bfbc41686dd
cardiovascular_hypertensive,Atrial Fibrillation,D001281,Magnesium Sulfate,DB00653,CACNA1C; CACNB2,775; 783,2,31.309,26.213,36.524,10,False,False,True,1,PHASE2|PHASE3,exact_or_named_subtype,NCT05669417,Peri-Operative Magnesium Infusion to Prevent Atrial Fibrillation Evaluated.,not_screened_here,42db8a554ff7676716a9
cardiovascular_hypertensive,Atrial Fibrillation,D001281,spironolactone,DB00421,CACNA1C; CACNB2,775; 783,2,31.338,27.236,34.768,10,False,False,True,3,PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT00141778;NCT02764619;NCT06204640,"Renin-angiotensin-aldosterone System (RAAS), Inflammation, and Post-Operative Atrial Fibrillation (AF)",not_screened_here,32db7453c3570bb37df2
cardiovascular_hypertensive,Hypertension,D006973,Sitaxentan,DB06268,EDNRA,1909,1,31.378,26.789,46.233,10,False,True,False,2,PHASE3,exact_or_named_subtype,NCT01204853;NCT01210443,A 12 Week Safety And Efficacy Study Of Sitaxentan Sodium In Japanese Pulmonary Arterial Hypertension Patients,not_screened_here,f809a09c218b718fa77f
cardiovascular_hypertensive,Atrial Fibrillation,D001281,carvedilol,DB01136,NPPB,4879,1,32.863,26.916,41.009,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT00313157,RATe Control in Atrial Fibrillation,not_screened_here,e2ef2f71066f2a949bf4
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,Ethanol,DB00898,CACNA1C,775,1,33.438,27.254,36.303,10,False,True,False,1,PHASE3,broader_narrower_arrhythmia_spectrum,NCT01898221,Vein of Marshall Ethanol Infusion for Persistent Atrial Fibrillation,not_screened_here,c3a2ffd9ffeafcfdaed8
cardiovascular_hypertensive,Heart Failure,D006333,Oxygen,DB09140,HBA2; NOX1,3040; 27035,2,33.967,25.487,46.538,10,False,True,True,5,PHASE2;PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT02949531;NCT03102827;NCT03745898;NCT03841084;NCT05613218,Use of Oxygen in Heart Failure With Preserved Ejection Fraction,not_screened_here,98a24e9019c174e1557d
cardiovascular_hypertensive,Atherosclerosis,D050197,estradiol,DB00783,ESR1,2099,1,35.145,27.938,40.455,10,False,True,False,1,PHASE2,exact_or_named_subtype,NCT00005108,Effects of Hormone Replacement Therapy on Inflammation and Stiffening of Artery Walls,not_screened_here,abb93af94e1f280b98e1
cardiovascular_hypertensive,Hypertension,D006973,ibuprofen,DB01050,PLAT,5327,1,35.403,16.152,42.043,10,False,True,False,1,PHASE2|PHASE3,exact_or_named_subtype,NCT01988298,Nonsteroidal Antiinflammatory Drugs in Women With Postpartum Pre-eclampsia,not_screened_here,e6192ca61382e402adc1
cardiovascular_hypertensive,Hypertension,D006973,sirolimus,DB00877,MTOR,2475,1,35.756,21.413,44.436,10,False,True,False,1,PHASE2|PHASE3,exact_or_named_subtype,NCT01709136,Pharmacokinetics of Sirolimus and Tacrolimus in Liver Transplant Recipients With Tacrolimus Toxicity,not_screened_here,6be32576930ac6a37bed
cardiovascular_hypertensive,Atrial Fibrillation,D001281,aspirin,DB00945,PRKAG2,51422,1,37.232,31.779,65.556,10,False,True,False,6,PHASE2;PHASE3,exact_or_named_subtype,NCT00244426;NCT00623779;NCT02164864;NCT02565693;NCT02960126;NCT03907046,S.I.F.A. II: Prevention Of Thromboembolic Events In Patients With Nonrheumatic Atrial Fibrillation,not_screened_here,2e68af3ec76bcd79e76e
cardiovascular_hypertensive,Ventricular Fibrillation,D014693,verapamil,DB00661,SCN5A,6331,1,38.198,32.629,46.367,9,False,True,False,1,PHASE2,exact_or_named_subtype,NCT05593757,Quinidine Versus Verapamil in Short-coupled Idiopathic Ventricular Fibrillation,not_screened_here,cc8409c9813a3eb3a81f
cardiovascular_hypertensive,Ventricular Fibrillation,D014693,procainamide,DB01035,SCN5A; KCNH2,6331; 3757,2,38.329,32.265,42.908,10,False,True,False,2,PHASE3,exact_or_named_subtype,NCT00000464;NCT00000518,Cardiac Arrest in Seattle: Conventional Versus Amiodarone Drug Evaluation (CASCADE),not_screened_here,e881e9dface1cf523164
cardiovascular_hypertensive,Hypertension,D006973,macitentan,DB08932,EDNRA,1909,1,38.58,30.407,49.23,10,False,True,False,15,PHASE2;PHASE3,exact_or_named_subtype,NCT00667823;NCT01841762;NCT01847014;NCT02021292;NCT02060721;NCT02070991;NCT02081690;NCT02112487;NCT02558231;NCT02651272;NCT02932410;NCT03422328;NCT04271475;NCT05167825;NCT05179876,Clinical Study to Assess the Long-term Safety and Tolerability of ACT 064992 in Patients With Symptomatic Pulmonary Arterial Hypertension,not_screened_here,9dbf344cbaf136b08189
cardiovascular_hypertensive,Atrial Fibrillation,D001281,ranolazine,DB00243,SCN5A,6331,1,44.075,42.291,48.517,10,False,True,False,4,PHASE2;PHASE3,exact_or_named_subtype,NCT01349491;NCT01522651;NCT01534962;NCT01887353,Ranolazine for the Prevention of Atrial Fibrillation After Electrical Cardioversion,not_screened_here,db9fb3e367314f5649a8
cardiovascular_hypertensive,Ventricular Fibrillation,D014693,quinidine,DB00908,SCN5A,6331,1,44.736,39.423,47.157,9,False,True,False,3,PHASE2;PHASE3,exact_or_named_subtype,NCT00000464;NCT00000518;NCT05593757,Cardiac Arrest in Seattle: Conventional Versus Amiodarone Drug Evaluation (CASCADE),not_screened_here,a807841b839707baa6e5
cardiovascular_hypertensive,Ventricular Fibrillation,D014693,propafenone,DB01182,SCN5A; KCNH2,6331; 3757,2,47.066,40.741,51.74,9,False,True,False,1,PHASE3,exact_or_named_subtype,NCT00000464,Cardiac Arrest in Seattle: Conventional Versus Amiodarone Drug Evaluation (CASCADE),not_screened_here,e7ebb1eb4b1fb48a5af5
cardiovascular_hypertensive,Hypertension,D006973,Nitroglycerin,DB00727,NPR1,4881,1,48.845,40.659,59.608,9,False,True,False,1,PHASE3,exact_or_named_subtype,NCT00093886,Clevidipine in the Perioperative Treatment of Hypertension (ECLIPSE-NTG),not_screened_here,1ce618e3cac763984dfc
cardiovascular_hypertensive,Hypertension,D006973,benzbromarone,DB12319,ABCC1,4363,1,50.184,32.939,59.338,9,False,True,False,1,PHASE2,exact_or_named_subtype,NCT02790450,Acute Effects of Benzbromaron on the Pulmonary Circulation,not_screened_here,095bde91264cb148d3d7
cardiovascular_hypertensive,Atrial Fibrillation,D001281,Ethanol,DB00898,CACNA1C,775,1,53.253,33.494,61.398,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT01898221,Vein of Marshall Ethanol Infusion for Persistent Atrial Fibrillation,not_screened_here,d370b8170993920dc66e
cardiovascular_hypertensive,Atherosclerosis,D050197,atorvastatin,DB01076,AHR,196,1,54.888,41.836,64.164,9,False,True,False,8,PHASE2;PHASE3,exact_or_named_subtype,NCT00115817;NCT00115830;NCT00481364;NCT00620542;NCT00650689;NCT00804843;NCT06080256;NCT07474649,The Effects of Atorvastatin in Patients With Atherosclerosis,not_screened_here,02a6c147d3b7c37272a2
cardiovascular_hypertensive,Myocardial Infarction,D009203,ticlopidine,DB00208,64805,64805,1,57.132,48.772,60.962,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT00821834,Safety Evaluation of Clopidogrel Sulfate in Patients With Stable Angina/Old Myocardial Infarction to Whom Percutaneous Coronary Intervention is Being Planned,not_screened_here,772d9c320d7d21e1604e
cardiovascular_hypertensive,Atrial Fibrillation,D001281,bupivacaine,DB00297,KCNA5,3741,1,64.683,57.415,67.381,9,False,True,False,1,PHASE2|PHASE3,exact_or_named_subtype,NCT05357690,A Study of Stellate Ganglion Block for Prevention of Atrial Fibrillation,not_screened_here,4fc642c3ed6b22c4b037
